,x,y,elevation,extensions,encountered,shot,hit,recovered,code
5815,4.32423213,-77.18744587,647.1,0.15630.5942.13,NA,NA,NA,NA,5
5816,4.32422013,-77.18746187,647.1,0.21630.4942.14,NA,NA,NA,NA,5
5817,4.32421813,-77.18747587,647.1,0.10631.9942.01,NA,NA,NA,NA,5
5818,4.32423213,-77.18748587,647.2,0.26633.8941.81,NA,NA,NA,NA,5
5819,4.32426713,-77.18749687,647,0.26636.3941.56,NA,NA,NA,NA,5
5820,4.32427513,-77.18751087,647,0.10636.5941.54,NA,NA,NA,NA,5
5821,4.32427713,-77.18751887,647,0.10636.10941.49,NA,NA,NA,NA,5
5822,4.32428213,-77.18752387,647,0.10637.1941.48,NA,NA,NA,NA,5
5823,4.32429013,-77.18752587,647,0.26637.8941.40,NA,NA,NA,NA,5
5824,4.32431013,-77.18751587,647.7,0.10638.2941.36,NA,NA,NA,NA,5
5825,4.32432313,-77.18752387,647.7,0.10638.7941.31,NA,NA,NA,NA,5
5826,4.32433213,-77.18752887,647.8,0.10638.8941.30,NA,NA,NA,NA,5
5827,4.32438513,-77.18758087,648.8,0.31641.2941.05,NA,NA,NA,NA,5
5828,4.32440513,-77.18759587,649.4,0.21642.5940.91,NA,NA,NA,NA,5
5829,4.32441713,-77.18760087,649.4,0.15644.2940.73,NA,NA,NA,NA,5
5830,4.32441313,-77.18761087,649.5,0.15646.3940.51,NA,NA,NA,NA,5
5831,4.32443513,-77.18761687,649.7,0.21649.3940.19,NA,NA,NA,NA,5
5832,4.32448713,-77.18765687,650.6,0.21651.4939.97,NA,NA,NA,NA,5
5833,4.32450213,-77.18768187,650.8,0.21652.2939.88,NA,NA,NA,NA,5
5834,4.32450713,-77.18770087,650.8,0.31651.6939.95,NA,NA,NA,NA,5
5835,4.32452513,-77.18770687,651.1,0.05651.7939.94,NA,NA,NA,NA,5
5836,4.32452713,-77.18770687,651.1,0.05651.7939.94,NA,NA,NA,NA,5
5837,4.32453513,-77.18770887,651.2,0.15651.4939.97,NA,NA,NA,NA,5
5838,4.32455713,-77.18771187,651.2,0.15651.2939.99,NA,NA,NA,NA,5
5839,4.32456813,-77.18771687,651.3,0.05651.2939.99,NA,NA,NA,NA,5
5840,4.32457213,-77.18772087,651.3,0.10650.8940.03,NA,NA,NA,NA,5
5841,4.32457513,-77.18772187,651.4,0.05651.1940.00,NA,NA,NA,NA,5
5842,4.32457313,-77.18772687,651.4,0.10651.6939.95,NA,NA,NA,NA,5
5843,4.32455813,-77.18773587,651.4,0.15651.5939.96,NA,NA,NA,NA,5
5844,4.32455813,-77.18775087,651.5,0.00651.6939.97,NA,NA,NA,NA,5
5845,4.32456013,-77.18773887,651.8,0.15651.5939.98,NA,NA,NA,NA,5
5846,4.32456313,-77.18774187,651.8,0.10651.6939.97,NA,NA,NA,NA,5
5847,4.32456713,-77.18774587,651.9,0.10651.4939.99,NA,NA,NA,NA,5
5848,4.32456813,-77.18775387,651.9,0.10651.7939.96,NA,NA,NA,NA,5
5849,4.32457813,-77.18775887,652,0.10651.8939.97,NA,NA,NA,NA,5
5850,4.32459013,-77.18775387,652,0.10652.2939.93,NA,NA,NA,NA,5
5851,4.32458813,-77.18774587,652,0.10653.4939.80,NA,NA,NA,NA,5
5852,4.32458313,-77.18774187,652.1,0.00654.4939.72,NA,NA,NA,NA,5
5853,4.32458313,-77.18775087,652.1,0.10654.10939.66,NA,NA,NA,NA,5
5854,4.32458713,-77.18775887,652.1,0.26656.1939.54,NA,NA,NA,NA,5
5855,4.32459713,-77.18777687,652.1,0.15655.8939.57,NA,NA,NA,NA,5
5856,4.32460213,-77.18778387,652.2,0.00657.3939.41,NA,NA,NA,NA,5
5857,4.32460313,-77.18777887,652.2,0.05658.7939.27,NA,NA,NA,NA,5
5858,4.32460513,-77.18777387,652.2,0.05659.2939.22,NA,NA,NA,NA,5
5859,4.32464213,-77.18775187,652.6,0.26661.2939.00,NA,NA,NA,NA,5
5860,4.32464513,-77.18773187,652.9,0.05662.2938.90,NA,NA,NA,NA,5
5861,4.32466313,-77.18774387,653.3,0.31664.1938.70,NA,NA,NA,NA,5
5862,4.32467713,-77.18777587,653.6,0.31666.4938.46,NA,NA,NA,NA,5
5863,4.32469513,-77.18778087,653.7,0.10666.5938.42,NA,NA,NA,NA,5
5864,4.32470713,-77.18778887,653.7,0.10668.8938.18,NA,NA,NA,NA,5
5865,4.32471813,-77.18778887,653.8,0.26669.9938.07,NA,NA,NA,NA,5
5866,4.32472713,-77.18779387,653.8,0.05670.7937.98,NA,NA,NA,NA,5
5867,4.32473013,-77.18780387,653.9,0.05671.2937.93,NA,NA,NA,NA,5
5868,4.32473513,-77.18780687,654,0.10671.2937.91,NA,NA,NA,NA,5
5869,4.32474813,-77.18779687,654,0.15671.8937.84,NA,NA,NA,NA,5
5870,4.32476013,-77.18779887,654.1,0.05672.3937.79,NA,NA,NA,NA,5
5871,4.32476813,-77.18780387,654.2,0.21672.7937.75,NA,NA,NA,NA,5
5872,4.32477713,-77.18779587,654.3,0.21672.2937.78,NA,NA,NA,NA,5
5873,4.32482213,-77.18777887,655.5,0.31672.3937.77,NA,NA,NA,NA,5
5874,4.32484313,-77.18775387,656.8,0.15672.8937.74,NA,NA,NA,NA,5
5875,4.32485813,-77.18774687,656.9,0.15672.8937.74,NA,NA,NA,NA,5
5876,4.32486813,-77.18774387,657,0.10672.10937.72,NA,NA,NA,NA,5
5877,4.32487513,-77.18772387,657.6,0.21672.9937.73,NA,NA,NA,NA,5
5878,4.32492713,-77.18769587,658.6,0.31673.3937.68,NA,NA,NA,NA,5
5879,4.32495313,-77.18769587,659.7,0.15674.0937.63,NA,NA,NA,NA,5
5880,4.32495813,-77.18770687,659.8,0.21675.1937.52,NA,NA,NA,NA,5
5881,4.32495313,-77.18771587,659.9,0.05676.2937.40,NA,NA,NA,NA,5
5882,4.32495813,-77.18771887,660,0.21677.4937.30,NA,NA,NA,NA,5
5883,4.32498013,-77.18775387,661.2,0.31679.7937.06,NA,NA,NA,NA,5
5884,4.32502013,-77.18773087,662.5,0.46681.8936.84,NA,NA,NA,NA,5
5885,4.32508513,-77.18772587,664.1,0.51684.7936.53,NA,NA,NA,NA,5
5886,4.32513513,-77.18771387,665.7,0.46687.1936.28,NA,NA,NA,NA,5
5887,4.32517513,-77.18771687,667.1,0.26688.8936.08,NA,NA,NA,NA,5
5888,4.32515013,-77.18769587,667.9,0.15692.3935.71,NA,NA,NA,NA,5
5889,4.32515213,-77.18769187,668,0.10691.8935.76,NA,NA,NA,NA,5
5890,4.32514813,-77.18769187,668,0.00691.8935.76,NA,NA,NA,NA,5
5891,4.32514713,-77.18768687,668.1,0.05691.4935.78,NA,NA,NA,NA,5
5892,4.32514713,-77.18768687,668.2,0.05691.6935.76,NA,NA,NA,NA,5
5893,4.32513713,-77.18770387,668.3,0.10690.10935.83,NA,NA,NA,NA,5
5894,4.32513813,-77.18771387,668.4,0.21691.5935.77,NA,NA,NA,NA,5
5895,4.32514513,-77.18771687,668.4,0.05691.3935.79,NA,NA,NA,NA,5
5896,4.32514213,-77.18771387,668.4,0.05691.4935.78,NA,NA,NA,NA,5
5897,4.32513513,-77.18771187,668.5,0.05691.7935.75,NA,NA,NA,NA,5
5898,4.32512713,-77.18771687,668.5,0.10691.7935.78,NA,NA,NA,NA,5
5899,4.32512713,-77.18773587,668.5,0.31692.1935.73,NA,NA,NA,NA,5
5900,4.32510313,-77.18773887,669.2,0.10692.0935.74,NA,NA,NA,NA,5
5901,4.32510013,-77.18773887,669.2,0.05692.1935.76,NA,NA,NA,NA,5
5902,4.32509013,-77.18774587,669.2,0.21692.3935.74,NA,NA,NA,NA,5
5903,4.32508513,-77.18775687,669.2,0.00692.1935.76,NA,NA,NA,NA,5
5904,4.32511813,-77.18769187,670.4,0.05692.1935.76,NA,NA,NA,NA,5
5905,4.32511813,-77.18769187,670.5,0.05692.7935.70,NA,NA,NA,NA,5
5906,4.32511013,-77.18769187,670.5,0.05692.4935.73,NA,NA,NA,NA,5
5907,4.32511213,-77.18769387,670.5,0.00692.6935.73,NA,NA,NA,NA,5
5908,4.32511513,-77.18769587,670.5,0.05692.8935.71,NA,NA,NA,NA,5
5909,4.32512213,-77.18770187,670.6,0.15693.1935.68,NA,NA,NA,NA,5
5910,4.32514013,-77.18770887,670.6,0.31692.6935.73,NA,NA,NA,NA,5
5911,4.32517313,-77.18770087,670.9,0.15693.1935.68,NA,NA,NA,NA,5
5912,4.32518313,-77.18769087,670.9,0.21693.0935.71,NA,NA,NA,NA,5
5913,4.32518313,-77.18768687,670.9,0.05693.1935.70,NA,NA,NA,NA,5
5914,4.32517013,-77.18768687,670.9,0.21692.9935.72,NA,NA,NA,NA,5
5915,4.32513213,-77.18768387,671.9,0.10692.8935.76,NA,NA,NA,NA,5
5916,4.32516013,-77.18766687,673.2,0.41692.3935.81,NA,NA,NA,NA,5
5917,4.32522213,-77.18765887,676.3,0.31692.1935.83,NA,NA,NA,NA,5
5918,4.32524813,-77.18766587,679.6,0.31690.5936.00,NA,NA,NA,NA,5
5919,4.32526513,-77.18763687,681.9,0.21689.3936.12,NA,NA,NA,NA,5
5920,4.32526813,-77.18759887,683.2,0.57687.4936.35,NA,NA,NA,NA,5
5921,4.32528213,-77.18750387,684.9,0.51685.2936.58,NA,NA,NA,NA,5
5922,4.32528013,-77.18746187,685.9,0.41682.7936.84,NA,NA,NA,NA,5
5923,4.32526813,-77.18742587,686.8,0.26681.8936.93,NA,NA,NA,NA,5
5924,4.32525813,-77.18732687,688.5,0.62681.6936.98,NA,NA,NA,NA,5
5925,4.32527813,-77.18720187,690.7,0.77679.4937.21,NA,NA,NA,NA,5
5926,4.32529513,-77.18718687,690.9,0.31678.9937.26,NA,NA,NA,NA,5
5927,4.32534813,-77.18720587,690.9,0.41677.7937.39,NA,NA,NA,NA,5
5928,4.32537813,-77.18723087,691.2,0.21676.4937.52,NA,NA,NA,NA,5
5929,4.32542813,-77.18724687,691.1,0.51675.7937.60,NA,NA,NA,NA,5
5930,4.32553013,-77.18722187,691.2,0.93672.7937.91,NA,NA,NA,NA,5
5931,4.32558313,-77.18724187,691.5,0.41671.0938.09,NA,NA,NA,NA,5
5932,4.32564213,-77.18723587,691.5,0.26667.0938.51,NA,NA,NA,NA,5
5933,4.32561513,-77.18714187,691.9,0.72665.0938.72,NA,NA,NA,NA,5
5934,4.32554813,-77.18707587,692,0.72662.3939.00,NA,NA,NA,NA,5
5935,4.32547313,-77.18699587,691.6,0.46659.4939.31,NA,NA,NA,NA,5
5936,4.32541513,-77.18691387,691.3,0.57657.8939.48,NA,NA,NA,NA,5
5937,4.32536513,-77.18684887,690.5,0.72656.1939.66,NA,NA,NA,NA,5
5938,4.32531013,-77.18678687,689.8,0.82654.5939.83,NA,NA,NA,NA,5
5939,4.32525013,-77.18671687,688.5,0.67652.1940.08,NA,NA,NA,NA,5
5940,4.32521013,-77.18667387,686.7,0.62651.7940.12,NA,NA,NA,NA,5
5941,4.32518013,-77.18656687,685.5,1.08647.9940.52,NA,NA,NA,NA,5
5942,4.32513513,-77.18644587,684.2,0.98645.2940.80,NA,NA,NA,NA,5
5943,4.32514013,-77.18643087,683,0.36645.3940.79,NA,NA,NA,NA,5
5944,4.32513013,-77.18635687,682.2,0.72643.9940.94,NA,NA,NA,NA,5
5945,4.32508713,-77.18631887,680.3,0.00643.8940.97,NA,NA,NA,NA,5
5946,4.32508013,-77.18631087,680,0.36643.8940.97,NA,NA,NA,NA,5
5947,4.32506713,-77.18630587,678.6,0.05643.4941.02,NA,NA,NA,NA,5
5948,4.32506013,-77.18631387,678.5,0.10644.2940.95,NA,NA,NA,NA,5
5949,4.32503013,-77.18631587,677.8,0.05643.4941.04,NA,NA,NA,NA,5
5950,4.32496713,-77.18627387,677.3,1.08642.5941.13,NA,NA,NA,NA,5
5951,4.32489213,-77.18622187,675.5,0.51640.6941.36,NA,NA,NA,NA,5
5952,4.32482213,-77.18620087,673.3,0.67639.1941.51,NA,NA,NA,NA,5
5953,4.32477713,-77.18614087,670.8,0.87638.1941.62,NA,NA,NA,NA,5
5954,4.32470213,-77.18611187,666.9,0.62637.2941.71,NA,NA,NA,NA,5
5955,4.32461213,-77.18607387,663.5,0.31636.5941.79,NA,NA,NA,NA,5
5956,4.32458813,-77.18604387,661.9,0.62635.5941.92,NA,NA,NA,NA,5
5957,4.32454713,-77.18601387,659.8,0.36633.7942.10,NA,NA,NA,NA,5
5958,4.32452813,-77.18601387,658.7,0.00634.4942.03,NA,NA,NA,NA,5
5959,4.32446313,-77.18599587,657,0.93632.0942.28,NA,NA,NA,NA,5
5960,4.32433513,-77.18597087,654.1,1.44630.0942.49,NA,NA,NA,NA,5
5961,4.32431013,-77.18596187,652.5,0.05629.8942.52,NA,NA,NA,NA,5
5962,4.32430813,-77.18596187,652.5,0.00629.6942.54,NA,NA,NA,NA,5
5963,4.32430813,-77.18596187,652.5,0.00629.9942.53,NA,NA,NA,NA,5
5964,4.32431013,-77.18596087,652.5,0.15629.4942.58,NA,NA,NA,NA,5
5965,4.32433313,-77.18586087,651.3,1.39626.8942.85,NA,NA,NA,NA,5
5966,4.32435313,-77.18578187,649.4,0.72624.2943.15,NA,NA,NA,NA,5
5967,4.32432313,-77.18568687,646.6,0.72619.1943.69,NA,NA,NA,NA,5
5968,4.32429013,-77.18561887,642.4,0.26615.0944.14,NA,NA,NA,NA,5
5969,4.32426813,-77.18555687,639.3,0.51611.2944.54,NA,NA,NA,NA,5
5970,4.32420513,-77.18554387,635.3,0.51608.4944.84,NA,NA,NA,NA,5
5971,4.32417513,-77.18549587,631.6,0.57605.7945.13,NA,NA,NA,NA,5
5972,4.32418213,-77.18543187,628.1,0.57602.8945.43,NA,NA,NA,NA,5
5973,4.32418013,-77.18539387,625.6,0.31601.6945.56,NA,NA,NA,NA,5
5974,4.32418313,-77.18538887,624.6,0.05601.3945.59,NA,NA,NA,NA,5
5975,4.32418713,-77.18538387,624.4,0.05601.8945.56,NA,NA,NA,NA,5
5976,4.32417013,-77.18536687,624,0.93601.8945.56,NA,NA,NA,NA,5
5977,4.32408713,-77.18534387,622.2,1.29597.9945.97,NA,NA,NA,NA,5
5978,4.31232713,-77.18204487,353,0,NA,NA,NA,NA,6
5979,4.31226513,-77.18208287,352,0.82311,NA,NA,NA,NA,6
5980,4.31215313,-77.18220487,349.5,1.28611,NA,NA,NA,NA,6
5981,4.31206513,-77.18233487,348.700012,0.925999,NA,NA,NA,NA,6
5982,4.31194013,-77.18241887,348.299988,1.028888,NA,NA,NA,NA,6
5983,4.31185013,-77.18251787,349.5,0.82311,NA,NA,NA,NA,6
5984,4.31178713,-77.18252587,349.200012,0.874555,NA,NA,NA,NA,6
5985,4.31165713,-77.18254787,349.299988,1.131777,NA,NA,NA,NA,6
5986,4.31161713,-77.18264787,349.399994,1.028888,NA,NA,NA,NA,6
5987,4.31159713,-77.18275387,348.700012,0.925999,NA,NA,NA,NA,6
5988,4.31159213,-77.18281587,347.700012,0.463,NA,NA,NA,NA,6
5989,4.31155513,-77.18289187,348.399994,0.977444,NA,NA,NA,NA,6
5990,4.31150013,-77.18299087,349.100006,1.080332,NA,NA,NA,NA,6
5991,4.31149513,-77.18308287,350.700012,0.874555,NA,NA,NA,NA,6
5992,4.31144513,-77.18318887,352.600006,0.977444,NA,NA,NA,NA,6
5993,4.31138013,-77.18331087,353.899994,1.440443,NA,NA,NA,NA,6
5994,4.31139513,-77.18340287,355.200012,0.925999,NA,NA,NA,NA,6
5995,4.31134513,-77.18346387,355.299988,0.977444,NA,NA,NA,NA,6
5996,4.31134213,-77.18357787,355.5,0.668777,NA,NA,NA,NA,6
5997,4.31125713,-77.18365487,354.899994,0.874555,NA,NA,NA,NA,6
5998,4.31116713,-77.18372287,354.299988,1.543332,NA,NA,NA,NA,6
5999,4.31109713,-77.18377687,352.200012,0.82311,NA,NA,NA,NA,6
6000,4.31104213,-77.18388387,351,0.977444,NA,NA,NA,NA,6
6001,4.31099813,-77.18397487,350,0.925999,NA,NA,NA,NA,6
6002,4.31097213,-77.18405887,347.799988,0.82311,NA,NA,NA,NA,6
6003,4.31098813,-77.18410487,347.100006,0.514444,NA,NA,NA,NA,6
6004,4.31101513,-77.18412787,346.899994,0.668777,NA,NA,NA,NA,6
6005,4.31105013,-77.18420387,346.700012,0.925999,NA,NA,NA,NA,6
6006,4.31109513,-77.18427287,346.600006,0.874555,NA,NA,NA,NA,6
6007,4.31110313,-77.18441787,346.5,0.771666,NA,NA,NA,NA,6
6008,4.31113313,-77.18447887,345.899994,0.82311,NA,NA,NA,NA,6
6009,4.31116013,-77.18455487,345.799988,0.82311,NA,NA,NA,NA,6
6010,4.31119013,-77.18463887,345.100006,0.82311,NA,NA,NA,NA,6
6011,4.31121713,-77.18471487,344.200012,0.668777,NA,NA,NA,NA,6
6012,4.31123013,-77.18478387,344.200012,0.720222,NA,NA,NA,NA,6
6013,4.31124313,-77.18485287,344.700012,0.514444,NA,NA,NA,NA,6
6014,4.31126713,-77.18492087,345.100006,0.720222,NA,NA,NA,NA,6
6015,4.31126013,-77.18503587,345.5,0.617333,NA,NA,NA,NA,6
6016,4.31126313,-77.18510387,348.799988,0.565888,NA,NA,NA,NA,6
6017,4.31122713,-77.18521887,351.5,1.234666,NA,NA,NA,NA,6
6018,4.31122313,-77.18532587,353.899994,0.668777,NA,NA,NA,NA,6
6019,4.31117013,-77.18537087,356.299988,0.771666,NA,NA,NA,NA,6
6020,4.31115813,-77.18543987,358.100006,0.617333,NA,NA,NA,NA,6
6021,4.31114513,-77.18549287,359.299988,0.617333,NA,NA,NA,NA,6
6022,4.31113013,-77.18559287,361.299988,0.82311,NA,NA,NA,NA,6
6023,4.31111013,-77.18568387,363.299988,1.080332,NA,NA,NA,NA,6
6024,4.31108013,-77.18576787,364.799988,0.668777,NA,NA,NA,NA,6
6025,4.31106013,-77.18580587,366,0.668777,NA,NA,NA,NA,6
6026,4.31099813,-77.18584387,367.299988,0.565888,NA,NA,NA,NA,6
6027,4.31094213,-77.18583687,368.299988,0.565888,NA,NA,NA,NA,6
6028,4.31088513,-77.18583687,369.299988,0.411555,NA,NA,NA,NA,6
6029,4.31082513,-77.18586687,370.299988,0.82311,NA,NA,NA,NA,6
6030,4.31076013,-77.18585987,371,0.463,NA,NA,NA,NA,6
6031,4.31069013,-77.18586687,371.799988,0.565888,NA,NA,NA,NA,6
6032,4.31065513,-77.18581387,372.600006,0.771666,NA,NA,NA,NA,6
6033,4.31061813,-77.18575287,373.5,0.668777,NA,NA,NA,NA,6
6034,4.31055213,-77.18572187,374.399994,0.514444,NA,NA,NA,NA,6
6035,4.31051813,-77.18570687,374.700012,0.051444,NA,NA,NA,NA,6
6036,4.31045513,-77.18571487,375.100006,0.82311,NA,NA,NA,NA,6
6037,4.31037213,-77.18569187,374.899994,0.617333,NA,NA,NA,NA,6
6038,4.31030713,-77.18565387,375.200012,0.617333,NA,NA,NA,NA,6
6039,4.31020713,-77.18567687,375,0.82311,NA,NA,NA,NA,6
6040,4.31011313,-77.18572187,374.899994,0.925999,NA,NA,NA,NA,6
6041,4.31004013,-77.18576787,375.200012,0.874555,NA,NA,NA,NA,6
6042,4.30996813,-77.18580587,375.899994,0.668777,NA,NA,NA,NA,6
6043,4.30990313,-77.18586687,376.5,0.720222,NA,NA,NA,NA,6
6044,4.30984813,-77.18590487,377.299988,0.82311,NA,NA,NA,NA,6
6045,4.30980213,-77.18595887,377.799988,0.82311,NA,NA,NA,NA,6
6046,4.30980313,-77.18603487,377.799988,0.771666,NA,NA,NA,NA,6
6047,4.30975813,-77.18611087,377.700012,0.925999,NA,NA,NA,NA,6
6048,4.30969713,-77.18617987,377.399994,0.977444,NA,NA,NA,NA,6
6049,4.30967813,-77.18622587,377.100006,0.771666,NA,NA,NA,NA,6
6050,4.30963713,-77.18627887,376.799988,0.514444,NA,NA,NA,NA,6
6051,4.30959713,-77.18629487,377.100006,0.360111,NA,NA,NA,NA,6
6052,4.30956313,-77.18629487,377.100006,0.051444,NA,NA,NA,NA,6
6053,4.30950713,-77.18630187,377,0.411555,NA,NA,NA,NA,6
6054,4.30946013,-77.18635587,376.700012,0.463,NA,NA,NA,NA,6
6055,4.30943313,-77.18641687,376.600006,0.308666,NA,NA,NA,NA,6
6056,4.30938713,-77.18647787,376.399994,0.411555,NA,NA,NA,NA,6
6057,4.30932213,-77.18652287,376.5,0.360111,NA,NA,NA,NA,6
6058,4.30927313,-77.18654587,376.600006,0.463,NA,NA,NA,NA,6
6059,4.30921213,-77.18655387,376.600006,0.514444,NA,NA,NA,NA,6
6060,4.30914813,-77.18653087,376.700012,0.514444,NA,NA,NA,NA,6
6061,4.30908213,-77.18656887,376.799988,0.257222,NA,NA,NA,NA,6
6062,4.30899513,-77.18663787,377.299988,0.257222,NA,NA,NA,NA,6
6063,4.30895313,-77.18669887,377.600006,0.617333,NA,NA,NA,NA,6
6064,4.30890513,-77.18671387,377.899994,0.308666,NA,NA,NA,NA,6
6065,4.30889713,-77.18672187,378,0.205778,NA,NA,NA,NA,6
6066,4.30890313,-77.18672887,378,0.205778,NA,NA,NA,NA,6
6067,4.30889013,-77.18675187,377.899994,0.154333,NA,NA,NA,NA,6
6068,4.30884513,-77.18678987,377.600006,0.514444,NA,NA,NA,NA,6
6069,4.30880713,-77.18684387,376.899994,0.205778,NA,NA,NA,NA,6
6070,4.30878013,-77.18688187,376.600006,0.257222,NA,NA,NA,NA,6
6071,4.30869813,-77.18692787,376.399994,0.205778,NA,NA,NA,NA,6
6072,4.30866013,-77.18695087,376.299988,0.154333,NA,NA,NA,NA,6
6073,4.30864313,-77.18694287,376.299988,0.102889,NA,NA,NA,NA,6
6074,4.30863713,-77.18696587,375.799988,0.360111,NA,NA,NA,NA,6
6075,4.30865013,-77.18698887,375.5,0.257222,NA,NA,NA,NA,6
6076,4.30861713,-77.18699587,375.399994,0.308666,NA,NA,NA,NA,6
6077,4.30858513,-77.18703487,374.799988,0.463,NA,NA,NA,NA,6
6078,4.30858713,-77.18707287,374.399994,0,NA,NA,NA,NA,6
6079,4.30858513,-77.18707987,374.399994,0.051444,NA,NA,NA,NA,6
6080,4.30861013,-77.18708787,374.5,0.154333,NA,NA,NA,NA,6
6081,4.30865313,-77.18710287,374.5,0.257222,NA,NA,NA,NA,6
6082,4.30869513,-77.18708787,375,0.154333,NA,NA,NA,NA,6
6083,4.30873813,-77.18710287,375,0.411555,NA,NA,NA,NA,6
6084,4.30876013,-77.18712587,375.200012,0.102889,NA,NA,NA,NA,6
6085,4.30876313,-77.18711787,375.200012,0.102889,1,1,1,1,6
6086,4.30877013,-77.18712587,375,0.411555,NA,NA,NA,NA,6
6087,4.30879013,-77.18718687,375.299988,0.411555,NA,NA,NA,NA,6
6088,4.30876813,-77.18722487,375.100006,0.205778,NA,NA,NA,NA,6
6089,4.30871313,-77.18727087,375,0.720222,NA,NA,NA,NA,6
6090,4.30868713,-77.18730187,375.5,0.257222,NA,NA,NA,NA,6
6091,4.30866213,-77.18734687,375.399994,0.051444,NA,NA,NA,NA,6
6092,4.30860013,-77.18739287,375.200012,0.720222,NA,NA,NA,NA,6
6093,4.30855213,-77.18743887,376.100006,0.617333,NA,NA,NA,NA,6
6094,4.30851813,-77.18747687,376.700012,0.463,NA,NA,NA,NA,6
6095,4.30847213,-77.18751487,377.600006,0.463,NA,NA,NA,NA,6
6096,4.30844313,-77.18756887,378.5,0.565888,NA,NA,NA,NA,6
6097,4.30836813,-77.18759887,379.399994,0.411555,NA,NA,NA,NA,6
6098,4.30831713,-77.18759887,379.799988,0.463,NA,NA,NA,NA,6
6099,4.30827813,-77.18762187,380.399994,0.308666,NA,NA,NA,NA,6
6100,4.30822813,-77.18765987,380.700012,0.308666,NA,NA,NA,NA,6
6101,4.30816513,-77.18763687,381.299988,0.308666,NA,NA,NA,NA,6
6102,4.30810313,-77.18768287,381.5,0.463,NA,NA,NA,NA,6
6103,4.30806713,-77.18771387,381.600006,0.205778,NA,NA,NA,NA,6
6104,4.30802713,-77.18778187,381.600006,0.514444,NA,NA,NA,NA,6
6105,4.30799013,-77.18783587,382.299988,0.102889,NA,NA,NA,NA,6
6106,4.30796813,-77.18789687,382.899994,0.720222,NA,NA,NA,NA,6
6107,4.30792813,-77.18793487,383.399994,0.360111,NA,NA,NA,NA,6
6108,4.30787213,-77.18797287,383.799988,0.360111,NA,NA,NA,NA,6
6109,4.30783013,-77.18801087,384.200012,0.463,NA,NA,NA,NA,6
6110,4.30780513,-77.18804187,384.600006,0.205778,NA,NA,NA,NA,6
6111,4.30779513,-77.18808687,384.899994,0.257222,NA,NA,NA,NA,6
6112,4.30777013,-77.18812587,385.399994,0.360111,NA,NA,NA,NA,6
6113,4.30774813,-77.18816387,386.200012,0.257222,NA,NA,NA,NA,6
6114,4.30772813,-77.18821687,386.799988,0.411555,NA,NA,NA,NA,6
6115,4.30771813,-77.18826287,387.700012,0.308666,NA,NA,NA,NA,6
6116,4.30771713,-77.18827787,388.5,0.308666,NA,NA,NA,NA,6
6117,4.30771313,-77.18827787,389.5,0.051444,NA,NA,NA,NA,6
6118,4.30770513,-77.18830887,390.5,0.205778,NA,NA,NA,NA,6
6119,4.30770313,-77.18833187,391.700012,0.308666,NA,NA,NA,NA,6
6120,4.30769513,-77.18835387,393.100006,0.102889,NA,NA,NA,NA,6
6121,4.30767713,-77.18837687,393.700012,0.463,NA,NA,NA,NA,6
6122,4.30765813,-77.18839987,394.299988,0.771666,NA,NA,NA,NA,6
6123,4.30762013,-77.18843787,396.5,0.411555,NA,NA,NA,NA,6
6124,4.30757313,-77.18844587,398.100006,0.514444,NA,NA,NA,NA,6
6125,4.30752013,-77.18849887,401.899994,0.308666,NA,NA,NA,NA,6
6126,4.30749013,-77.18851487,404.5,0.051444,NA,NA,NA,NA,6
6127,4.30744213,-77.18854487,405.799988,0.257222,NA,NA,NA,NA,6
6128,4.30738213,-77.18859887,407.5,0.771666,NA,NA,NA,NA,6
6129,4.30736713,-77.18864387,408.200012,0.308666,NA,NA,NA,NA,6
6130,4.30736513,-77.18865987,408.799988,0.257222,NA,NA,NA,NA,6
6131,4.30736213,-77.18868987,409.799988,0.411555,NA,NA,NA,NA,6
6132,4.30733313,-77.18872087,412,0.308666,NA,NA,NA,NA,6
6133,4.30729813,-77.18878187,414.200012,0.565888,NA,NA,NA,NA,6
6134,4.30725013,-77.18882687,415.600006,0.205778,NA,NA,NA,NA,6
6135,4.30723313,-77.18886587,416.100006,0.154333,NA,NA,NA,NA,6
6136,4.30722013,-77.18891087,416.200012,0.051444,NA,NA,NA,NA,6
6137,4.30718713,-77.18894187,417.600006,0.051444,NA,NA,NA,NA,6
6138,4.30716713,-77.18894187,418.899994,0.102889,NA,NA,NA,NA,6
6139,4.30712713,-77.18892687,420.799988,0.205778,NA,NA,NA,NA,6
6140,4.30708813,-77.18895687,422.799988,0.463,NA,NA,NA,NA,6
6141,4.30704313,-77.18899487,424.600006,0.565888,NA,NA,NA,NA,6
6142,4.30703213,-77.18901787,427.899994,0.360111,NA,NA,NA,NA,6
6143,4.30700313,-77.18904087,429,0.154333,NA,NA,NA,NA,6
6144,4.30700213,-77.18904087,430,0.154333,NA,NA,NA,NA,6
6145,4.30700313,-77.18904887,430.100006,0.051444,NA,NA,NA,NA,6
6146,4.30700213,-77.18904887,430.200012,0.051444,NA,NA,NA,NA,6
6147,4.30698713,-77.18906387,431,0.308666,NA,NA,NA,NA,6
6148,4.30697813,-77.18910987,432.700012,0.411555,NA,NA,NA,NA,6
6149,4.30698513,-77.18912487,433.399994,0,NA,NA,NA,NA,6
6150,4.30700213,-77.18914787,433.600006,0.205778,NA,NA,NA,NA,6
